time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
108398,742,626,550,257,24,34
108529,742,626,549,256,24,34
108660,742,627,550,256,24,34
108791,742,626,550,257,24,34
108922,742,626,550,257,24,34
109053,742,627,550,257,24,34
109184,742,626,550,257,24,34
109315,741,626,550,257,24,34
109446,741,626,550,256,24,34
109578,742,626,550,257,24,34
109709,742,626,550,256,24,34
109840,742,626,550,257,24,34
109971,742,627,549,257,24,34
110102,742,626,549,257,24,34
110233,741,626,550,257,24,34
110364,741,626,550,258,24,34
110495,742,626,549,256,24,34
110626,742,627,550,257,24,34
110753,742,626,549,257,24,34
110888,742,627,550,257,24,34
111019,742,626,550,257,24,34
111150,742,626,549,257,24,34
111281,742,627,550,256,24,34
111413,742,626,550,256,24,34
111543,742,626,550,257,24,34
111674,742,626,550,257,24,34
111806,742,627,550,257,24,34
111933,742,626,550,257,24,34
112068,742,626,549,256,24,34
112199,742,627,550,257,24,34
112330,742,626,550,257,24,34
112461,742,626,549,257,24,34
112592,742,626,550,257,24,34
112723,742,627,549,257,24,34
112854,741,626,549,257,24,34
112981,742,626,549,257,24,34
113112,742,627,550,256,24,34
113247,742,627,550,257,24,34
113379,742,627,549,256,24,34
113510,742,626,549,257,24,34
113641,742,626,550,256,24,34
113772,742,626,550,257,24,34
113903,742,626,549,257,24,34
114030,742,627,550,257,24,34
114161,742,626,549,256,24,34
114292,741,627,549,257,24,34
114427,741,626,550,257,24,34
114558,742,626,549,257,24,34
114689,742,627,549,257,24,34
114820,742,627,549,257,24,34
114951,742,626,550,257,24,34
115078,742,626,550,257,24,34
115209,742,626,549,256,24,34
115340,742,626,550,256,24,34
115471,742,626,549,257,24,34
115607,742,627,549,257,24,34
115738,742,627,549,256,24,34
115869,742,627,550,256,24,34
116000,742,626,550,256,24,34
116127,742,627,549,256,24,34
116258,742,627,549,257,24,34
116389,741,626,549,257,24,34
116520,742,626,549,257,24,34
116651,742,626,550,256,24,34
116786,742,627,550,257,24,34
116917,742,627,550,256,24,34
117048,742,627,550,257,24,34
117175,742,626,550,257,24,34
117306,742,626,550,256,24,34
117437,742,626,550,256,24,34
117569,741,626,550,257,24,34
117700,742,626,550,256,24,34
117831,742,626,550,256,24,34
117966,742,627,549,257,24,34
118097,742,626,549,257,24,34
118224,742,627,549,256,24,34
118355,742,627,550,257,24,34
118486,742,626,550,256,24,34
118617,742,627,550,257,24,34
118748,741,626,549,256,24,34
118879,742,627,550,257,24,34
119010,742,627,550,257,24,34
119145,742,627,549,256,24,34
119272,742,627,550,257,24,34
119403,742,626,550,257,24,34
119534,741,626,549,257,24,34
119665,742,626,549,257,24,34
119797,741,627,549,257,24,34
119928,742,627,550,257,24,34
120059,742,626,549,257,24,34
120190,742,626,550,256,24,34
120321,742,626,549,256,24,34
120452,742,627,549,257,24,34
120583,742,626,550,256,24,34
120714,742,627,549,257,24,34
120845,742,626,550,257,24,34
120976,742,627,550,256,24,34
121107,742,627,549,257,24,34
