time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
115623,497,127,459,277,25,34
115754,497,127,458,277,25,34
115885,497,127,459,277,25,34
116012,497,127,459,277,25,34
116143,497,127,458,277,25,34
116274,496,127,459,278,25,34
116405,495,127,459,277,25,34
116540,496,127,459,277,25,34
116671,497,127,459,276,25,34
116803,497,127,458,277,25,34
116934,496,126,459,278,25,34
117065,496,127,458,277,25,34
117192,497,127,459,277,25,34
117323,496,126,459,277,25,34
117454,496,127,459,277,25,34
117585,497,127,459,277,25,34
117720,497,127,459,278,25,34
117851,497,127,459,277,25,34
117982,497,127,458,278,25,34
118113,496,127,459,276,25,34
118244,497,127,458,276,25,34
118371,496,127,459,277,25,34
118502,497,127,459,277,25,34
118633,496,127,459,277,25,34
118764,496,127,458,277,25,34
118900,497,127,459,278,25,34
119031,496,127,458,277,25,34
119162,496,127,458,276,25,34
119293,496,126,458,277,25,34
119420,496,127,459,276,25,34
119551,497,127,459,277,25,34
119682,497,126,458,277,25,34
119813,495,127,459,276,25,34
119944,496,127,458,277,25,34
120079,496,127,459,277,25,34
